id,country,state,neighbourhood_cleansed,property_type,square_meters,price,room_type,bathrooms,bedrooms,beds
20865337,Australia,NSW,TWEED SHIRE COUNCIL,House,34.63,$187.00 ,Private room,1,1,1
22973312,Australia,NSW,TWEED SHIRE COUNCIL,House,41.20,$189.00 ,Private room,1.5,1,1
29619676,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,33.39,$180.00 ,Entire home/apt,1,1,2
23859031,Australia,NSW,TWEED SHIRE COUNCIL,House,37.47,$200.00 ,Private room,1,1,1
28471600,Australia,NSW,TWEED SHIRE COUNCIL,House,40.18,$200.00 ,Entire home/apt,1,1,2
33665775,Australia,NSW,TWEED SHIRE COUNCIL,House,40.26,$206.00 ,Entire home/apt,1,2,2
6927539,Australia,NSW,TWEED SHIRE COUNCIL,Other,32.32,$160.00 ,Entire home/apt,1,1,1
28346535,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,38.89,$214.00 ,Entire home/apt,2,2,3
23208041,Australia,NSW,TWEED SHIRE COUNCIL,House,40.92,$220.00 ,Entire home/apt,2.5,4,6
33857357,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,33.05,$170.00 ,Entire home/apt,1,1,1
23675595,Australia,NSW,TWEED SHIRE COUNCIL,House,39.68,$189.00 ,Private room,1,1,1
9596808,Australia,NSW,TWEED SHIRE COUNCIL,House,35.54,$200.00 ,Entire home/apt,1,2,3
29552065,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,38.27,$211.00 ,Entire home/apt,1,2,2
23867311,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,38.35,$164.00 ,Entire home/apt,1,0,2
2959031,Australia,NSW,TWEED SHIRE COUNCIL,House,33.74,$160.00 ,Entire home/apt,1,3,4
17815029,Australia,NSW,TWEED SHIRE COUNCIL,House,37.29,"$1,510.00 ",Entire home/apt,2.5,4,5
30067633,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,41.84,$250.00 ,Entire home/apt,1,2,3
22679065,Australia,NSW,TWEED SHIRE COUNCIL,House,37.71,$220.00 ,Entire home/apt,2,4,4
2876011,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,37.92,$155.00 ,Entire home/apt,1.5,3,4
23566873,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,45.95,$254.00 ,Entire home/apt,2,2,3
15590029,Australia,NSW,TWEED SHIRE COUNCIL,House,42.66,"$1,444.00 ",Entire home/apt,2,3,3
33855964,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,35.12,$194.00 ,Entire home/apt,1,1,1
24402284,Australia,NSW,TWEED SHIRE COUNCIL,House,40.07,$180.00 ,Entire home/apt,2,3,4
14826427,Australia,NSW,TWEED SHIRE COUNCIL,Nature lodge,41.34,$200.00 ,Private room,1.5,1,3
18691340,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,39.02,$200.00 ,Entire home/apt,1,1,1
4281449,Australia,New South Wales,TWEED SHIRE COUNCIL,House,42.17,"$1,420.00 ",Entire home/apt,3,3,5
21895521,Australia,,TWEED SHIRE COUNCIL,Apartment,45.60,$255.00 ,Entire home/apt,1,1,1
28187453,Australia,NSW,TWEED SHIRE COUNCIL,House,40.41,"$1,499.00 ",Entire home/apt,2,4,4
29906359,Australia,,TWEED SHIRE COUNCIL,House,41.93,$264.00 ,Entire home/apt,1,1,1
26784730,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,43.18,$251.00 ,Entire home/apt,2,2,3
17179814,Australia,NSW,TWEED SHIRE COUNCIL,Other,34.46,$190.00 ,Private room,5,5,7
31960058,Australia,NSW,TWEED SHIRE COUNCIL,House,37.99,$164.00 ,Entire home/apt,1,2,2
15745205,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,38.24,$240.00 ,Entire home/apt,1,2,2
3506940,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,34.34,"$1,494.00 ",Entire home/apt,3,3,8
18551641,Australia,NSW,TWEED SHIRE COUNCIL,House,39.73,$250.00 ,Private room,1,3,4
22948880,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,39.02,$200.00 ,Entire home/apt,2,2,3
28316272,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,42.75,$203.00 ,Private room,1,1,1
32941912,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,35.89,$194.00 ,Entire home/apt,1,1,1
17533430,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,37.18,$181.00 ,Entire home/apt,1.5,2,3
25402301,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,36.58,$221.00 ,Entire home/apt,2,2,3
21896653,Australia,,TWEED SHIRE COUNCIL,Apartment,39.46,$222.00 ,Entire home/apt,1,2,3
7368317,Australia,NSW,TWEED SHIRE COUNCIL,House,48.84,"$1,400.00 ",Entire home/apt,2,4,4
10949768,Australia,NSW,TWEED SHIRE COUNCIL,House,40.72,$179.00 ,Entire home/apt,1,2,4
5787121,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,37.02,$179.00 ,Entire home/apt,1.5,2,4
22151466,Australia,NSW,TWEED SHIRE COUNCIL,House,39.71,$204.00 ,Private room,1,1,1
23862862,Australia,NSW,TWEED SHIRE COUNCIL,House,35.93,$200.00 ,Private room,1,2,2
32879216,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,40.57,$200.00 ,Entire home/apt,1,1,3
15327000,Australia,NSW,TWEED SHIRE COUNCIL,House,36.77,$201.00 ,Entire home/apt,1.5,4,5
24507030,Australia,NSW,TWEED SHIRE COUNCIL,House,41.66,$230.00 ,Private room,1.5,1,1
8393797,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,39.41,$200.00 ,Entire home/apt,2,2,3
4351478,Australia,NSW,TWEED SHIRE COUNCIL,Nature lodge,48.18,$291.00 ,Private room,1,1,1
30206057,Australia,NSW,TWEED SHIRE COUNCIL,House,36.86,"$1,501.00 ",Entire home/apt,3.5,5,8
24993078,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,43.88,$227.00 ,Entire home/apt,2,2,3
30109674,Australia,NSW,TWEED SHIRE COUNCIL,House,41.26,$281.00 ,Entire home/apt,1,3,4
22962371,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,42.83,$204.00 ,Entire home/apt,2,2,3
21895603,Australia,,TWEED SHIRE COUNCIL,Apartment,39.57,$275.00 ,Entire home/apt,1,3,5
21636638,Australia,QLD,TWEED SHIRE COUNCIL,House,37.47,$200.00 ,Entire home/apt,1,3,3
19142532,Australia,NSW,TWEED SHIRE COUNCIL,Other,46.91,$299.00 ,Entire home/apt,1,3,8
30066796,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,41.61,$194.00 ,Entire home/apt,1,1,1
26087408,Australia,NSW,TWEED SHIRE COUNCIL,House,45.74,$295.00 ,Entire home/apt,3,4,4
21894731,Australia,,TWEED SHIRE COUNCIL,Apartment,41.24,$260.00 ,Entire home/apt,2,3,3
23385128,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,34.77,$200.00 ,Entire home/apt,2,2,2
9095723,Australia,NSW,TWEED SHIRE COUNCIL,House,46.18,$269.00 ,Entire home/apt,1,2,3
10369809,Australia,NSW,TWEED SHIRE COUNCIL,House,41.42,$250.00 ,Entire home/apt,2,3,3
17226845,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,39.33,$244.00 ,Entire home/apt,1,2,4
29713690,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,40.24,$245.00 ,Entire home/apt,1,1,3
29315744,Australia,NSW,TWEED SHIRE COUNCIL,House,43.14,"$1,465.00 ",Entire home/apt,3.5,3,3
30046129,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,49.10,$285.00 ,Entire home/apt,2,2,3
13662205,Australia,NSW,TWEED SHIRE COUNCIL,House,40.95,$200.00 ,Entire home/apt,2,3,4
33958418,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,45.28,$295.00 ,Entire home/apt,2,2,3
8012673,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.13,$220.00 ,Entire home/apt,2,2,3
2496639,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,39.31,$250.00 ,Entire home/apt,2,2,4
29313873,Australia,,TWEED SHIRE COUNCIL,House,48.70,$327.00 ,Entire home/apt,1,1,1
20038692,Australia,NSW,TWEED SHIRE COUNCIL,House,40.09,"$1,451.00 ",Entire home/apt,2.5,4,5
9613567,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,39.51,$274.00 ,Entire home/apt,1,2,2
29575912,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,43.04,$281.00 ,Entire home/apt,2,2,3
21896439,Australia,,TWEED SHIRE COUNCIL,Apartment,47.33,$320.00 ,Entire home/apt,2,3,4
30694521,Australia,NSW,TWEED SHIRE COUNCIL,House,41.89,$270.00 ,Entire home/apt,3,4,7
23614508,Australia,NSW,TWEED SHIRE COUNCIL,House,41.66,$204.00 ,Private room,2,2,2
32941681,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,45.22,$250.00 ,Entire home/apt,2,2,3
32898383,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.80,$250.00 ,Entire home/apt,2,3,3
4904008,Australia,NSW,TWEED SHIRE COUNCIL,House,40.72,"$1,465.00 ",Entire home/apt,3,4,5
30254759,Australia,,TWEED SHIRE COUNCIL,Apartment,47.66,$290.00 ,Entire home/apt,1,2,3
20748154,Australia,NSW,TWEED SHIRE COUNCIL,House,50.00,"$1,390.00 ",Entire home/apt,3.5,5,6
21895615,Australia,,TWEED SHIRE COUNCIL,Apartment,41.46,$277.00 ,Entire home/apt,2,2,3
21046405,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,39.07,$240.00 ,Entire home/apt,1,3,3
22207898,Australia,,TWEED SHIRE COUNCIL,Apartment,46.80,$284.00 ,Entire home/apt,1.5,2,3
12232189,Australia,NSW,TWEED SHIRE COUNCIL,House,43.23,$314.00 ,Entire home/apt,1.5,2,2
21896248,Australia,,TWEED SHIRE COUNCIL,Apartment,35.38,$209.00 ,Entire home/apt,1,2,3
34257211,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,47.10,$340.00 ,Entire home/apt,1,1,1
30046211,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,48.73,$299.00 ,Entire home/apt,2,3,4
30132188,Australia,,TWEED SHIRE COUNCIL,Apartment,46.10,$323.00 ,Entire home/apt,1,1,1
30046110,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,45.90,$265.00 ,Entire home/apt,2,2,3
19809772,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,39.68,$225.00 ,Entire home/apt,1.5,2,2
29339094,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,47.94,"$1,400.00 ",Entire home/apt,2.5,3,3
9532189,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.90,$335.00 ,Entire home/apt,1,1,1
2304538,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,52.23,$345.00 ,Entire home/apt,2,4,5
21898000,Australia,,TWEED SHIRE COUNCIL,Apartment,50.61,$320.00 ,Entire home/apt,1,3,4
8617915,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,50.72,$329.00 ,Entire home/apt,1,1,2
33275032,Australia,,TWEED SHIRE COUNCIL,Apartment,48.58,$284.00 ,Entire home/apt,2,3,3
28185495,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,51.51,$349.00 ,Entire home/apt,1,0,1
30046082,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.76,$350.00 ,Entire home/apt,2,2,3
19274527,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,39.39,$221.00 ,Entire home/apt,2,2,3
20074869,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,43.38,$301.00 ,Entire home/apt,1,1,2
22896102,Australia,NSW,TWEED SHIRE COUNCIL,House,43.42,$280.00 ,Private room,1.5,1,1
32190380,Australia,,TWEED SHIRE COUNCIL,Apartment,50.53,$326.00 ,Entire home/apt,2,2,2
24736704,Australia,,TWEED SHIRE COUNCIL,Apartment,45.39,$327.00 ,Entire home/apt,2,3,4
33017542,Australia,,TWEED SHIRE COUNCIL,Apartment,47.33,$320.00 ,Entire home/apt,2,1,1
33477441,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.06,$290.00 ,Private room,1,1,1
13418641,Australia,NSW,TWEED SHIRE COUNCIL,House,45.54,"$1,450.00 ",Entire home/apt,2,4,0
27550912,Australia,,TWEED SHIRE COUNCIL,Apartment,46.08,$280.00 ,Entire home/apt,1,2,3
21895505,Australia,,TWEED SHIRE COUNCIL,Apartment,42.88,$333.00 ,Entire home/apt,2,2,3
22207908,Australia,,TWEED SHIRE COUNCIL,Apartment,40.59,$238.00 ,Entire home/apt,1.5,3,2
24525992,Australia,NSW,TWEED SHIRE COUNCIL,House,40.82,$281.00 ,Private room,1,1,2
15647660,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.43,$344.00 ,Entire home/apt,2,2,5
21895965,Australia,,TWEED SHIRE COUNCIL,Apartment,42.39,$240.00 ,Entire home/apt,1,2,3
11244147,Australia,NSW,TWEED SHIRE COUNCIL,House,41.50,$300.00 ,Entire home/apt,1,3,6
30045999,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,38.04,$250.00 ,Entire home/apt,2,1,1
11420864,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,39.73,$250.00 ,Entire home/apt,2,3,4
9187314,Australia,NSW,TWEED SHIRE COUNCIL,House,48.39,"$1,400.00 ",Entire home/apt,3,5,6
11283001,Australia,NSW,TWEED SHIRE COUNCIL,House,48.91,"$1,399.00 ",Entire home/apt,4,6,7
30776350,Australia,NSW,TWEED SHIRE COUNCIL,House,47.14,$289.00 ,Entire home/apt,2,3,3
6364437,Australia,NSW,TWEED SHIRE COUNCIL,House,44.93,"$1,325.00 ",Entire home/apt,3,3,4
30046226,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,50.20,$321.00 ,Entire home/apt,2,3,4
14128336,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,45.03,$346.00 ,Entire home/apt,2,2,3
15662697,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.57,"$1,350.00 ",Entire home/apt,2,3,4
28253793,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,40.81,$260.00 ,Entire home/apt,2,3,4
13116013,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,53.06,$375.00 ,Entire home/apt,1,0,2
4908739,Australia,NSW,TWEED SHIRE COUNCIL,House,51.54,"$1,330.00 ",Entire home/apt,2,2,2
20003975,Australia,QLD,TWEED SHIRE COUNCIL,House,48.21,"$1,300.00 ",Entire home/apt,2,5,7
32048547,Australia,NSW,TWEED SHIRE COUNCIL,House,53.10,$359.00 ,Entire home/apt,1,2,5
30436804,Australia,NSW,TWEED SHIRE COUNCIL,House,50.70,$360.00 ,Entire home/apt,2.5,3,4
6960908,Australia,NSW,TWEED SHIRE COUNCIL,House,51.38,"$1,370.00 ",Entire home/apt,2,3,5
24736712,Australia,,TWEED SHIRE COUNCIL,Apartment,47.67,$318.00 ,Entire home/apt,2,2,3
6452601,Australia,NSW,TWEED SHIRE COUNCIL,Nature lodge,47.82,$380.00 ,Private room,5,5,11
12116360,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,45.83,$361.00 ,Entire home/apt,2,2,3
25951639,Australia,,TWEED SHIRE COUNCIL,Apartment,54.88,$372.00 ,Entire home/apt,2,2,3
23440233,Australia,NSW,TWEED SHIRE COUNCIL,House,45.08,$285.00 ,Private room,1,1,1
21475358,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,55.68,$394.00 ,Entire home/apt,2,2,3
24736586,Australia,,TWEED SHIRE COUNCIL,Apartment,44.59,$338.00 ,Entire home/apt,1,2,3
24737018,Australia,,TWEED SHIRE COUNCIL,House,49.44,$347.00 ,Entire home/apt,1,1,1
11151817,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,46.07,$250.00 ,Entire home/apt,2,2,3
23567516,Australia,NSW,TWEED SHIRE COUNCIL,House,48.73,$280.00 ,Entire home/apt,2,3,7
23342849,Australia,NSW,TWEED SHIRE COUNCIL,House,45.15,$331.00 ,Entire home/apt,1,3,7
33857339,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,48.13,$367.00 ,Entire home/apt,1,1,2
9221330,Australia,NSW,TWEED SHIRE COUNCIL,House,40.85,$289.00 ,Entire home/apt,1.5,2,2
21895938,Australia,,TWEED SHIRE COUNCIL,Apartment,54.39,$372.00 ,Entire home/apt,2,3,5
30133795,Australia,NSW,TWEED SHIRE COUNCIL,House,43.13,"$1,350.00 ",Entire home/apt,3,3,5
23453757,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.38,$250.00 ,Entire home/apt,1.5,2,2
33888411,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,42.87,$300.00 ,Entire home/apt,1,2,2
32901892,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,45.62,$331.00 ,Entire home/apt,1.5,3,4
21895739,Australia,,TWEED SHIRE COUNCIL,Apartment,47.93,$269.00 ,Entire home/apt,1,2,4
24737594,Australia,,TWEED SHIRE COUNCIL,Apartment,49.31,$288.00 ,Entire home/apt,1,2,4
2950448,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,51.57,$350.00 ,Entire home/apt,1,1,2
15649583,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,39.40,$265.00 ,Entire home/apt,1,1,1
23330121,Australia,NSW,TWEED SHIRE COUNCIL,House,50.37,$400.00 ,Entire home/apt,2,4,4
32696592,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,52.85,$380.00 ,Entire home/apt,1.5,3,6
21894807,Australia,,TWEED SHIRE COUNCIL,Apartment,39.39,$272.00 ,Entire home/apt,2,3,4
3442402,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,45.08,$285.00 ,Entire home/apt,1,1,2
30563498,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,49.64,$299.00 ,Entire home/apt,2,1,1
24737590,Australia,,TWEED SHIRE COUNCIL,Apartment,46.40,$403.00 ,Entire home/apt,2,2,4
24736370,Australia,,TWEED SHIRE COUNCIL,Apartment,49.04,$394.00 ,Entire home/apt,2,3,4
20096646,Australia,NSW,TWEED SHIRE COUNCIL,House,40.01,$275.00 ,Entire home/apt,1,2,2
30046144,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,48.00,$331.00 ,Entire home/apt,2,2,3
29594698,Australia,,TWEED SHIRE COUNCIL,Apartment,50.52,$357.00 ,Entire home/apt,1,1,1
32901669,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,42.48,$309.00 ,Entire home/apt,2,3,4
34296294,Australia,NSW,TWEED SHIRE COUNCIL,House,47.16,$310.00 ,Private room,1,1,1
24736318,Australia,,TWEED SHIRE COUNCIL,Apartment,50.31,$389.00 ,Entire home/apt,2,3,4
21870235,Australia,NSW,TWEED SHIRE COUNCIL,House,52.43,$400.00 ,Entire home/apt,1.5,3,3
24737595,Australia,,TWEED SHIRE COUNCIL,Apartment,54.59,$402.00 ,Entire home/apt,2,3,4
32897506,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,43.63,$321.00 ,Entire home/apt,2,2,3
8211943,Australia,New South Wales,TWEED SHIRE COUNCIL,House,51.35,"$1,325.00 ",Entire home/apt,2,3,4
21895527,Australia,,TWEED SHIRE COUNCIL,House,55.57,$392.00 ,Entire home/apt,2,3,3
30046191,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,52.54,$350.00 ,Entire home/apt,2,3,3
21899272,Australia,,TWEED SHIRE COUNCIL,Apartment,47.69,$311.00 ,Entire home/apt,1,1,1
17665696,Australia,NSW,TWEED SHIRE COUNCIL,House,47.22,$311.00 ,Entire home/apt,1,0,1
30028746,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.75,$280.00 ,Entire home/apt,1,0,1
32941973,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,48.79,$321.00 ,Entire home/apt,1,2,3
21895502,Australia,,TWEED SHIRE COUNCIL,Apartment,46.06,$293.00 ,Entire home/apt,1.5,2,3
21359013,Australia,NSW,TWEED SHIRE COUNCIL,House,47.87,$381.00 ,Entire home/apt,2,3,4
27936815,Australia,,TWEED SHIRE COUNCIL,Apartment,50.42,$391.00 ,Entire home/apt,1,2,3
23727991,Australia,NSW,TWEED SHIRE COUNCIL,House,41.67,"$1,400.00 ",Entire home/apt,4,4,5
32942876,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,44.04,$355.00 ,Entire home/apt,3,3,3
24737657,Australia,,TWEED SHIRE COUNCIL,Apartment,44.69,$323.00 ,Entire home/apt,1,2,4
21895181,Australia,,TWEED SHIRE COUNCIL,Apartment,46.59,$348.00 ,Entire home/apt,2,3,6
19200157,Australia,NSW,TWEED SHIRE COUNCIL,House,46.62,$340.00 ,Entire home/apt,1,3,4
33045278,Australia,NSW,TWEED SHIRE COUNCIL,House,43.82,"$1,355.00 ",Entire home/apt,2.5,4,4
24736525,Australia,,TWEED SHIRE COUNCIL,House,53.70,$386.00 ,Entire home/apt,2,3,3
27587255,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,55.99,"$1,279.00 ",Entire home/apt,2,3,4
31829872,Australia,,TWEED SHIRE COUNCIL,Apartment,43.90,$343.00 ,Entire home/apt,2,2,3
24737592,Australia,,TWEED SHIRE COUNCIL,Apartment,47.29,$335.00 ,Entire home/apt,1,2,3
23049211,Australia,NSW,TWEED SHIRE COUNCIL,House,44.17,$299.00 ,Entire home/apt,2,3,5
24736534,Australia,,TWEED SHIRE COUNCIL,House,54.01,"$1,287.00 ",Entire home/apt,3,4,4
21895727,Australia,,TWEED SHIRE COUNCIL,Apartment,40.51,$276.00 ,Entire home/apt,1.5,2,3
28795852,Australia,NSW,TWEED SHIRE COUNCIL,House,49.36,"$1,399.00 ",Entire home/apt,2,4,4
32275047,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,49.85,$302.00 ,Private room,1,0,1
21637235,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,43.68,$348.00 ,Entire home/apt,2,2,3
34160560,Australia,NSW,TWEED SHIRE COUNCIL,House,43.74,$340.00 ,Entire home/apt,1,1,1
15194895,Australia,NSW,TWEED SHIRE COUNCIL,House,49.01,$310.00 ,Entire home/apt,2,4,4
32942019,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,46.69,$325.00 ,Entire home/apt,2,3,3
28767700,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,47.57,$385.00 ,Entire home/apt,1,1,2
33561175,Australia,,TWEED SHIRE COUNCIL,Apartment,50.18,$417.00 ,Entire home/apt,2,2,3
32167513,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,48.27,$299.00 ,Entire home/apt,1,0,2
23668901,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,42.71,$313.00 ,Entire home/apt,2,2,3
15662450,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,49.86,"$1,255.00 ",Entire home/apt,2,2,5
23314311,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,49.74,$314.00 ,Private room,1,1,1
28203759,Australia,NSW,TWEED SHIRE COUNCIL,House,46.31,$380.00 ,Entire home/apt,2.5,4,5
16233419,Australia,NSW,TWEED SHIRE COUNCIL,House,43.02,"$1,400.00 ",Entire home/apt,3,4,4
30590610,Australia,,TWEED SHIRE COUNCIL,Apartment,49.92,$434.00 ,Entire home/apt,2,2,2
8570635,Australia,NSW,TWEED SHIRE COUNCIL,House,48.39,"$1,358.00 ",Entire home/apt,2.5,4,4
9539833,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,51.07,$436.00 ,Entire home/apt,1,2,2
31891538,Australia,NSW,TWEED SHIRE COUNCIL,House,52.21,"$1,250.00 ",Entire home/apt,2,4,6
21896173,Australia,,TWEED SHIRE COUNCIL,Apartment,45.62,$348.00 ,Entire home/apt,2,3,5
15326726,Australia,NSW,TWEED SHIRE COUNCIL,House,46.76,$311.00 ,Entire home/apt,2.5,4,4
21506053,Australia,NSW,TWEED SHIRE COUNCIL,House,47.77,$335.00 ,Entire home/apt,2,4,5
28767699,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,56.74,$443.00 ,Entire home/apt,1,3,3
21895238,Australia,,TWEED SHIRE COUNCIL,Apartment,54.98,$409.00 ,Entire home/apt,1,2,5
21895106,Australia,,TWEED SHIRE COUNCIL,Apartment,44.16,$314.00 ,Entire home/apt,2,2,3
8956739,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,47.41,$329.00 ,Entire home/apt,1,1,2
15648925,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,50.39,"$1,255.00 ",Entire home/apt,2,2,3
18736198,Australia,NSW,TWEED SHIRE COUNCIL,House,56.31,$445.00 ,Entire home/apt,2.5,4,7
28259664,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,46.42,"$1,295.00 ",Entire home/apt,3.5,4,6
23964156,Australia,,TWEED SHIRE COUNCIL,House,52.23,$462.00 ,Entire home/apt,1,4,5
21740558,Australia,NSW,TWEED SHIRE COUNCIL,House,48.48,"$1,250.00 ",Entire home/apt,2,3,3
23501393,Australia,NSW,TWEED SHIRE COUNCIL,House,53.28,"$1,250.00 ",Entire home/apt,3,5,5
25266477,Australia,NSW,TWEED SHIRE COUNCIL,House,45.24,$350.00 ,Entire home/apt,2.5,4,6
24737000,Australia,,TWEED SHIRE COUNCIL,Apartment,47.11,$386.00 ,Entire home/apt,2,2,3
14204853,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,49.15,"$1,221.00 ",Entire home/apt,1,2,5
30046066,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,47.55,$295.00 ,Entire home/apt,2,2,3
24736557,Australia,,TWEED SHIRE COUNCIL,Apartment,47.34,$401.00 ,Entire home/apt,2,2,3
30217759,Australia,NSW,TWEED SHIRE COUNCIL,House,51.60,$460.00 ,Entire home/apt,2,3,4
24736569,Australia,,TWEED SHIRE COUNCIL,House,55.25,$424.00 ,Entire home/apt,2,4,4
15821509,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,47.44,"$1,295.00 ",Entire home/apt,2,2,4
33373702,Australia,NSW,TWEED SHIRE COUNCIL,House,45.72,"$1,355.00 ",Entire home/apt,2,4,4
10523684,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,54.50,$490.00 ,Entire home/apt,1,2,2
13699132,Australia,NSW,TWEED SHIRE COUNCIL,House,54.94,$450.00 ,Entire home/apt,2,3,3
24736695,Australia,,TWEED SHIRE COUNCIL,Apartment,48.50,$438.00 ,Entire home/apt,2,3,4
24737582,Australia,,TWEED SHIRE COUNCIL,Apartment,49.62,$367.00 ,Entire home/apt,2,3,4
18040829,Australia,NSW,TWEED SHIRE COUNCIL,House,47.33,"$1,375.00 ",Entire home/apt,2,3,3
27465954,Australia,,TWEED SHIRE COUNCIL,House,59.40,$453.00 ,Entire home/apt,2,2,3
21895021,Australia,,TWEED SHIRE COUNCIL,Apartment,55.49,$409.00 ,Entire home/apt,2,3,4
14408544,Australia,NSW,TWEED SHIRE COUNCIL,House,52.96,$431.00 ,Entire home/apt,2.5,5,13
24737017,Australia,,TWEED SHIRE COUNCIL,Apartment,46.87,$362.00 ,Entire home/apt,2,2,4
30288604,Australia,,TWEED SHIRE COUNCIL,Apartment,50.85,$331.00 ,Entire home/apt,2,2,3
21894699,Australia,,TWEED SHIRE COUNCIL,Apartment,45.27,$317.00 ,Entire home/apt,2,3,4
21895482,Australia,,TWEED SHIRE COUNCIL,Apartment,53.68,$414.00 ,Entire home/apt,1,4,9
